osm_id,x,y,code,religion,sect,name
5326699334,-115.495257,32.6379478,3102,Church,Catholic,Iglesia de San Francisco y Santa Clara de Asis
5327834299,-99.1806658,18.5788866,3102,Church,Catholic,Iglesia Francisco de Asis
5330134562,-104.2140784,19.8111725,3102,Church,Catholic,La Capillita
5330336073,-99.2513588,19.4346435,3102,Church,Catholic,Capilla Virgen de Guadalupe
5330336075,-99.251081,19.4342743,3102,Church,Catholic,Iglesia La Guadalupana
5331760056,-93.0200292,16.7092716,3102,Church,Catholic,Templo de San Jacinto
5331808439,-93.0131099,16.7088052,3102,Church,Catholic,Templo de San Gregorio
5332531396,-98.7769575,19.8745292,3102,Church,Catholic,Iglesia de Guadalupe Relinas
5338288219,-99.0533641,19.6877015,3102,Church,Catholic,Iglesia de Santa María Tonanitla
5338433383,-89.7072581,21.0217741,3102,Church,Catholic,"iglesia prebiteriana reformada de mexico ""emanuel"""
5341691742,-101.4097041,26.9088321,3102,Church,Catholic,María Auxiliadora
5342016060,-99.0838984,19.416173,3102,Church,Catholic,La santa Fé
5342023513,-99.1738303,17.5918888,3102,Church,Catholic,Inmaculada Concepcón
5342023515,-99.1776403,17.5887483,3102,Church,Catholic,Iglesia San Antonio
5342023516,-99.176488,17.5961671,3102,Church,Catholic,Iglesia Dulce Nombre de María
5342023517,-99.1803393,17.5985225,3102,Church,Catholic,Iglesia La Villa
5342023518,-99.1788974,17.5890655,3102,Church,Catholic,Iglesia de San Rafael
5345788412,-99.0914647,19.7987798,3102,Church,Catholic,Iglesia de San Miguel
5349560632,-101.1816878,19.7027517,3102,Church,Catholic,Templo de Nuestra Señora del Lourdes
5351295221,-99.0309996,19.5478111,3102,Church,Catholic,Iglesia de Dios Ciudad Azteca
5354875710,-101.3938388,26.9657569,3102,Church,Catholic,Señora Santa Ana
5355249961,-116.9591372,32.423471,3102,Church,Catholic,Nuestra Señora de los Dolores
5355288328,-102.4813532,19.7391306,3102,Church,Catholic,Santuario de la Virgen de la Asunción.
5363718604,-90.5217313,19.8446701,3102,Church,Catholic,Virgen de la Concepción
5363777128,-90.5230377,19.843597,3102,Church,Catholic,Monumento a la Virgen de Guadalupe
5363808465,-101.3712553,20.6649465,3102,Church,Catholic,EL BUEN PASTOR
5364084081,-104.2172646,19.8019243,3102,Church,Catholic,Parriquia San José Obrero
5368972817,-105.1351535,21.1762636,3102,Church,Catholic,Nuestra señora de Guadalupe
5371628983,-98.8041597,18.6789411,3102,Church,Catholic,templo san gustin
5372147554,-100.9219328,22.1514723,3102,Church,Catholic,Altar a laVirgen de Guadalupe
5372147555,-100.9216373,22.1523115,3102,Church,Catholic,Mural Virgen de Guadalupe
5372147556,-100.920357,22.1513374,3102,Church,Catholic,Parroquia Nuestra Señora del Rosario de Fatima
5372147611,-100.9251349,22.1483439,3102,Church,Catholic,Parroquia Santa Rosa de Lima
5374112771,-99.0203715,19.6074485,3102,Church,Catholic,El Sagrado Corazón
5374615727,-98.9227987,19.2726205,3102,Church,Catholic,Capilla torres
5379698714,-92.6253229,16.7416098,3102,Church,Catholic,iglesia de la virgen del rosario
5379754622,-99.184271,17.594346,3102,Church,Catholic,Calvario
5379754623,-99.1818995,17.5953889,3102,Church,Catholic,Santa Gertrudis
5382340232,-99.2182841,19.6571418,3102,Church,Catholic,Altar de la Virgen Minerva
5393841198,-97.1394376,18.8457197,3102,Church,Catholic,Capilla de Nuestra Señora de Guadalupe
5394899777,-99.0118452,19.6221652,3102,Church,Catholic,iglesia guadalupana
5397375764,-99.0426111,19.6267068,3102,Church,Catholic,altar virgen de los taxis
5407867968,-99.0379068,19.6280701,3102,Church,Catholic,Altar Virgen de Bosque de los Eucaliptos
5407878659,-99.035778,19.6290514,3102,Church,Catholic,Altar Virgen Bosques Cedros
5407885418,-99.0345429,19.6296502,3102,Church,Catholic,Altar a la Virgen de Guadalupe
5408997586,-97.7602658,18.4816017,3102,Church,Catholic,Iglesia Magdalena Alquizapan
5414864288,-99.0532563,19.3475972,3102,Church,Catholic,Parroquia Santo Cristo del Consuelo y Nuestra Senora del Carmen
5435694055,-99.048504,19.5394721,3102,Church,Catholic,Iglesia antigua
5438077728,-100.515462,21.286509,3102,Church,Catholic,Templo de la Santísima Trinidad
5438415040,-101.429362,26.848916,3102,Church,Catholic,Parroquia la Sagrada Familia
5460591191,-107.9552386,30.370607,3102,Church,Catholic,Divina Misericordia
5482724931,-97.316287,16.3017317,3102,Church,Catholic,laG qinA kchinA SanA JwanJ
5492786777,-105.2068858,20.6490747,3102,Church,Catholic,iglesia villa de Guadalupe
5512204249,-104.8013152,21.4649287,3102,Church,Catholic,Iglesia de la Candelaria
5539224568,-90.4926004,19.8345268,3102,Church,Catholic,Iglesia de Nuestra Madre Santísima de la Luz
5576966704,-86.8424622,21.111257,3102,Church,Catholic,Parroquia Sta Maria de las Cumbres
5581740867,-99.5395194,18.340181,3102,Church,Catholic,Santa Anita
5590908521,-98.7728917,19.0541619,3102,Church,Catholic,San Isidro Labrador
5590972488,-98.7710769,19.0501783,3102,Church,Catholic,Sagrado Corazón de Jesus
5591178319,-98.8643929,19.4883148,3102,Church,Catholic,Iglesia de la Santísima Trinidad
5591447957,-99.9701267,20.4043831,3102,Church,Catholic,Nueva Iglesia de Santa Cruz Nieto
5591447958,-99.9696251,20.4043904,3102,Church,Catholic,Antigua Capilla de Santa Cruz Nieto
5600903120,-98.7839507,19.6931441,3102,Church,Catholic,Iglesia Divino Salvador
5615884942,-101.3694132,20.6872422,3102,Church,Catholic,TEMPLO DE SAN MARTIN DE PORRES
5636297609,-99.9657068,20.4042706,3102,Church,Catholic,Paredon catolico
5641864315,-100.7550417,20.2913199,3102,Church,Catholic,Capilla de la Loma
5659422844,-98.7209992,20.1029558,3102,Church,Catholic,Monumento a la virgen
5659480030,-99.041366,19.316167,3102,Church,Catholic,Iglesia Jerusalén
5682541208,-98.114328,19.0628551,3102,Church,Catholic,Capilla de la virgen de Juquila
5685899590,-110.3630678,29.4329524,3102,Church,Catholic,Iglesia de San Pedro
5686488562,-99.9680076,20.3944745,3102,Church,Catholic,Parroquia Virgen de Guadalupe
5688498268,-104.8867114,21.4798005,3102,Church,Catholic,Iglesia Santa Cecilia
5692337672,-110.8150132,27.9613515,3102,Church,Catholic,Parroquia Cristo Rey
5713994050,-101.66048,21.1602859,3102,Church,Catholic,Parroquia de San José del Consuelo
5722421332,-97.401262,18.5013858,3102,Church,Catholic,Iglesia Monte de la Santidad
5722881376,-97.4103343,18.4937517,3102,Church,Catholic,Capilla Juquilita
5722922306,-97.4075667,18.49352,3102,Church,Catholic,Casa de Dios
5722973291,-97.4134429,18.497525,3102,Church,Catholic,Igrecia San Vicente Ferrer
5725357192,-97.3658531,18.442576,3102,Church,Catholic,IGLESIA DE SAN DIEGO DE ALCALA CHALMA
5725357193,-97.3657897,18.4424013,3102,Church,Catholic,CURATO DE LA IGLESIA DE SAN DIEGO DE ALCALA SAN DIEGO CHALMA (CASA DEL PARROCO)
5728749916,-99.2029736,19.5700199,3102,Church,Catholic,Capilla Teletón
5758241893,-99.5342982,27.4922336,3102,Church,Catholic,Santisima Trinidad
5760450246,-99.5875239,27.5172636,3102,Church,Catholic,Nuestra Señora de la Santísima Trinidad
5766998363,-99.0716135,19.4818835,3102,Church,Catholic,iglesia divina providencia
5769853349,-99.5967239,27.5066608,3102,Church,Catholic,Santa Rita de Cassia
5774565432,-99.5851234,27.5247112,3102,Church,Catholic,Capilla Nuestra Señora Del Roble
5774670630,-99.5726243,27.492374,3102,Church,Catholic,Capilla Santa Rosa
5786225333,-99.0842122,19.417736,3102,Church,Catholic,Virgensita
5787520068,-99.1521303,19.3868089,3102,Church,Catholic,Altar
5793229319,-99.0974133,19.353568,3102,Church,Catholic,Parroquia de Nuestra Señora Lourdes
5793273427,-99.1018551,19.3472818,3102,Church,Catholic,San Judas Tadeo
5793322348,-100.9934182,20.5116291,3102,Church,Catholic,Iglesia de San Isidro
5794653472,-100.3120158,25.7512799,3102,Church,Catholic,Estatua Virgen de Rosario
5794678269,-98.6489578,20.1705437,3102,Church,Catholic,Iglesia de Nuestra Señora del Refugio
5794726099,-98.6391669,20.2174836,3102,Church,Catholic,Iglesia De La santisima Trinidad
5796647732,-99.0895143,19.4205219,3102,Church,Catholic,Capilla de la Virgen en Rejas
5801430632,-99.2252647,19.3475995,3102,Church,Catholic,Capilla de la Virgen
5801980734,-99.5260212,19.2656008,3102,Church,Catholic,Iglesia del Barrio de San Nicolas
5802049241,-99.5322634,19.2741868,3102,Church,Catholic,Iglesia del Barrio de la Concepción
5802077456,-99.5525725,19.2674701,3102,Church,Catholic,Iglesia del Barrio de Santa Maria
5802101791,-99.5477131,19.2766304,3102,Church,Catholic,Iglesia del Barrio de San Isidro
5802121136,-99.5487397,19.2852795,3102,Church,Catholic,Iglesia de Santa Elena
5802595985,-89.5735604,20.9898673,3102,Church,Catholic,Virgen del Parque
5803971639,-100.7119313,25.1800321,3102,Church,Catholic,Iglesia Nuestra Sra Del Carmen
5807368804,-116.9079504,32.4909381,3102,Church,Catholic,Capilla San Pedro Nolasco
5828209965,-102.2529675,21.8451417,3102,Church,Catholic,Santuario del Divino Niño Jesús
5828712862,-99.5179716,27.4343415,3102,Church,Catholic,St. Jude Thaddeus Parish
5840046418,-103.7621418,19.2425073,3102,Church,Catholic,Iglesia catolica de Rancho Blanco
5844173176,-101.1730696,20.5951764,3102,Church,Catholic,Capilla Primavera 2
5844207385,-101.2248214,20.5773997,3102,Church,Catholic,Caseta de Vigilancia del Perul 2
5844223464,-100.9628799,20.6420824,3102,Church,Catholic,Cruz sin nombre
5844602594,-100.2135032,26.5081644,3102,Church,Catholic,Ermita
5849963309,-102.6635848,21.3123162,3102,Church,Catholic,Señor de la Ascensión
5859317701,-99.8200017,19.2919019,3102,Church,Catholic,"Templo ""María Magdalena"""
5871533974,-88.052287,19.5830794,3102,Church,Catholic,Capilla a la virgen de guadalupe
5873636385,-99.2110237,19.469541,3102,Church,Catholic,Iglesia Ahuizotla
5879074739,-98.9273392,19.2777613,3102,Church,Catholic,"Capilla Virgen de Guadalupe ""Oriente 36"""
5879074740,-98.9256228,19.2758378,3102,Church,Catholic,"Capilla Virgen de Guadalupe ""Oriente 39"""
5879074741,-98.9247557,19.2748199,3102,Church,Catholic,"Capilla Virgen de Guadalupe ""Avila Camacho"""
5879600898,-99.0418693,19.2843663,3102,Church,Catholic,Virgen de la Draga
5879643733,-98.9129279,19.2828102,3102,Church,Catholic,"Capilla Virgen de Guadalupe ""El Avila"""
5882049220,-98.9214845,19.2788918,3102,Church,Catholic,Iglesia Nuestra Señora de la Soledad
5882077824,-98.9115501,19.2812403,3102,Church,Catholic,Capilla Virgen de Guadalupe Solidaridad
5882107052,-98.9213131,19.2864598,3102,Church,Catholic,Iglesia de Jesucristo Palabra Miel
5882942785,-99.145919,19.4596692,3102,Church,Catholic,"Virgen de Guadalupe ""San Simon"""
5889481044,-96.1509985,19.1674088,3102,Church,Catholic,Parroquia Espiritu Santo Veracruz
5889524602,-96.1622888,19.1700646,3102,Church,Catholic,Capilla La Lupita- Parr. Espiritu Santo
5889529387,-96.1622264,19.1645677,3102,Church,Catholic,Capilla Santisima Trinidad - Parr. Espiritu Santo
5889529426,-96.1554159,19.155281,3102,Church,Catholic,Capilla San Martin
5889529429,-96.1490827,19.1588067,3102,Church,Catholic,Capilla Jesus de la Misericordia - Parr. Espiritu Santo
5889530814,-96.1471224,19.1525092,3102,Church,Catholic,Capilla San Antonio - Parr. Espiritu Santo
5897671420,-98.9172796,19.2795805,3102,Church,Catholic,Capilla Norte 4
5897671421,-98.9172898,19.2790889,3102,Church,Catholic,Capilla Virgen Oriente 41
5902028543,-99.0444781,19.3079725,3102,Church,Catholic,"Capilla Virgen de Guadalupe ""Atlixco"""
5902909489,-99.2089094,20.489449,3102,Church,Catholic,Capilla de San Miguel Arcángel
5902980118,-99.3507364,20.5747563,3102,Church,Catholic,Iglesia a Santo niño del puente
5920915205,-95.0234021,16.4322617,3102,Church,Catholic,Parroquia San Vicente Ferrer
5922680181,-99.2590467,19.6950636,3102,Church,Catholic,Capilla Santa Cruz
5923325298,-99.1056245,19.4180975,3102,Church,Catholic,Capilla a la Virgen
5931847586,-99.0518998,19.3084326,3102,Church,Catholic,"Capilla de la Virgen de Guadalupe ""Porvenir 228"""
5931888791,-99.0482923,19.3077707,3102,Church,Catholic,Virgen de Guadalupe del Rosal
5937716845,-97.5240514,19.8285977,3102,Church,Catholic,Iglesia de San José
5939560626,-98.3403601,18.9638275,3102,Church,Catholic,Iglesia a Cristo Rey
5939703159,-98.3439784,18.9725611,3102,Church,Catholic,Capilla Del Canpo Santo San Bernardino Chalchihuapan
5939703161,-98.3403117,18.9638063,3102,Church,Catholic,Antigua Capilla de Cristo Rey
5940004122,-93.1053767,16.622094,3102,Church,Catholic,Iglesia de San Sebastián
5952709703,-100.9889287,20.6428064,3102,Church,Catholic,Monumento a Virgen de Guadalupe
5967725978,-98.3352753,18.974339,3102,Church,Catholic,Capilla del Divino Niño
5967732326,-98.3372572,18.9711771,3102,Church,Catholic,Cruz del Descanso 3/5
5979434233,-102.9662885,20.7875783,3102,Church,Catholic,Capilla de San Isidro Labrador
5980193195,-102.899773,20.7827255,3102,Church,Catholic,Santuario de la Virgen de Guadalupe
5980316592,-105.4515674,28.2651637,3102,Church,Catholic,Centro San José
5980341020,-105.4476819,28.2690152,3102,Church,Catholic,Capilla a la Virgen Maria de Guadalupe
5991520634,-107.7651928,29.6435456,3102,Church,Catholic,Parroquia De Nuestra Señora De Guadalupe
6001405104,-100.755149,20.2882741,3102,Church,Catholic,parroquia a honor a san miguel arcangel
6001405106,-100.7546839,20.2820256,3102,Church,Catholic,templo de la resureccion
6011381423,-99.2283242,19.5069374,3102,Church,Catholic,Iglesia Redemptoris Matter
6013156187,-98.4077699,26.0236081,3102,Church,Catholic,Iglesia Nuestra Señora de la Asuncion
6016836114,-97.5901812,19.871199,3102,Church,Catholic,Capilla a Guadalupe
6016836115,-97.5895565,19.8708529,3102,Church,Catholic,Capilla Virgen de Juquila
6016853133,-97.5891373,19.876906,3102,Church,Catholic,Iglesia Santa Gertrudis
6080515675,-101.1923061,19.7025471,3102,Church,Catholic,Catedral de Morelia
6085863474,-100.2823326,25.6001079,3102,Church,Catholic,"Santuario de Schoenstatt ""Maria, Camino al Cielo"""
6088632160,-100.439347,21.1952104,3102,Church,Catholic,Iglesia de La Merced
6096026227,-104.0944081,20.0782551,3102,Church,Catholic,La Santa Cruz
6096057208,-104.1115358,20.0850933,3102,Church,Catholic,Capilla a la Virgen del Transito
6096146376,-104.0359187,20.0491982,3102,Church,Catholic,Capilla en La Tinaja
6096190506,-104.0981526,20.0565096,3102,Church,Catholic,Capilla en La Cofradia
6096244262,-98.80354,19.1089779,3102,Church,Catholic,"Iglesia del campo santo ""Pahuacán"""
6096273912,-98.8053237,19.1067866,3102,Church,Catholic,San Martín Obispo
6096296964,-98.8088187,19.1088473,3102,Church,Catholic,San Bartolomé
6104849217,-104.023823,20.0852836,3102,Church,Catholic,Templo en San José de los Guajes
6111352053,-104.1589994,19.9047255,3102,Church,Catholic,El Cristo
6133123939,-102.8510877,19.1867489,3102,Church,Catholic,Iglesia Del Cerrito De La Cruz
6137596648,-103.3772027,20.6069263,3102,Church,Catholic,Parroquia Nueva Santa María
6154482628,-106.4269195,23.2033041,3102,Church,Catholic,La Virgen
6173744759,-115.5831296,32.6295973,3102,Church,Catholic,Iglesia De La Santa Cruz
6173747646,-115.5762524,32.631942,3102,Church,Catholic,Iglesia Santa Isabel
6180008735,-104.3160587,21.6824172,3102,Church,Catholic,San José
6191096021,-97.2266556,18.9824802,3102,Church,Catholic,Iglesia San Miguel
6196315966,-103.3664523,20.6251619,3102,Church,Catholic,Santa Marta
6247361531,-115.038301,32.3496993,3102,Church,Catholic,Capilla Católica
6251043750,-108.4607622,25.5646587,3102,Church,Catholic,Iglesia del sagrado corazon de jesus
6268609518,-98.3303867,18.996253,3102,Church,Catholic,Iglesia de San Bernabe Temoxtitla
6282912457,-104.4776304,19.5493652,3102,Church,Catholic,Iglesia Virgen de Fatima
6317376556,-99.1787776,17.591999,3102,Church,Catholic,Las Hijas de María
6324375110,-104.3122093,21.68698,3102,Church,Catholic,Panteón Huajimic
6343808183,-115.3825297,32.599213,3102,Church,Catholic,Oratorio don Bosco
6346925559,-105.1696503,27.6954318,3102,Church,Catholic,Igleasia Santa Rosalia
6361168403,-89.5455763,20.9627182,3102,Church,Catholic,Sector Nuestra virgen de Fátima
6370607282,-89.5721815,20.9496819,3102,Church,Catholic,"Iglesia catolica ""Vergel IV"""
6373477552,-104.6318766,24.0041748,3102,Church,Catholic,San Durango
6374806470,-96.4186388,17.0187891,3102,Church,Catholic,San Miguel Arcángel
6389775174,-101.3836787,20.9045794,3102,Church,Catholic,Paróquia del Señor de la Misericordia
6390232871,-93.17418,18.0660315,3102,Church,Catholic,La Natividad de María
6394650550,-99.1148682,19.3670166,3102,Church,Catholic,Parroquia Cuerpo y Sangre de Cristo
6394744524,-99.1158511,19.3613387,3102,Church,Catholic,Parroquia de San Nicolás de Tolentino
6394756059,-99.1111154,19.363166,3102,Church,Catholic,Parroquia de Nuestra Señora de Fátima
6397436874,-102.2937642,21.8988849,3102,Church,Catholic,San Martin de Porres
6399476221,-98.7821877,19.0243669,3102,Church,Catholic,Iglesia de San Bartolo
6412336646,-97.9053561,18.9573471,3102,Church,Catholic,Del Santuario
6421573987,-102.9899696,22.6481402,3102,Church,Catholic,Parroquia de la Inmaculada Concepcion
6426151199,-98.7805029,19.027061,3102,Church,Catholic,Iglesia De San Lorenzo
6429454504,-99.3044114,19.3856949,3102,Church,Catholic,Iglesia de Santiago Yancuitlalpan
6442152335,-103.9091072,29.1075904,3102,Church,Catholic,San Carlos Borromeo
6469094310,-93.3707063,17.9963027,3102,Church,Catholic,Ermita virgen de guadalupe
6469151575,-93.4360096,18.0155642,3102,Church,Catholic,Santa Teresa de Avila
6471502882,-99.3863903,23.5500425,3102,Church,Catholic,Iglesia Católica De La Santa Cruz
6471582348,-99.3888171,23.55079,3102,Church,Catholic,Loma de la Santa Cruz
6476723228,-99.0631333,19.6033212,3102,Church,Catholic,Parroquia Santo Cura De Ars
6493067112,-89.4193263,21.0612187,3102,Church,Catholic,Capilla la calendaria
6533040767,-98.2198057,19.0182066,3102,Church,Catholic,Maria Reina De La Paz
6534754638,-99.1003817,19.8131386,3102,Church,Catholic,Capilla de Santa Rosa
6534760297,-99.1002933,19.8125363,3102,Church,Catholic,Foro de Santa Rosa
6563788350,-89.4200398,21.0578309,3102,Church,Catholic,Capillla cristiana
6593313389,-99.1818569,19.2972978,3102,Church,Catholic,Capilla de la Divina Providencia
6597453713,-92.2690307,14.9628426,3102,Church,Catholic,IGLESIA DE LA VIRGEN DE GUADALUPE
6597484434,-92.2651784,14.9770397,3102,Church,Catholic,IGLESIA DE ESQUIPULAS
6634412810,-103.0069598,23.2798285,3102,Church,Catholic,Parroquia de la Virgen de Lourdes
6673029105,-98.9691035,19.3151169,3102,Church,Catholic,Nicho a la virgen
6678092839,-105.4170577,22.3849237,3102,Church,Catholic,Templo San Felipe Aztatán
6690460548,-100.4024005,20.6069181,3102,Church,Catholic,Iglesia Bautista Belen
6690460549,-100.4013573,20.6074435,3102,Church,Catholic,Cornerstone Queretaro
6690460550,-100.3996405,20.6061451,3102,Church,Catholic,Centro Evangelistico Emmanuel
6702037144,-94.7017,17.9704599,3102,Church,Catholic,Iglesia catolica Murillo vidal
6722646138,-90.0547535,20.3223287,3102,Church,Catholic,capilla honor san Roque
6751277366,-103.3154061,20.6882198,3102,Church,Catholic,Templo Santa María Reyna
6769954738,-99.8654679,25.2498015,3102,Church,Catholic,Casa de María Siempre Virgen
6773679353,-98.8677395,19.3047169,3102,Church,Catholic,capilla de chopos y av. sanbuenaventura
6814169461,-101.1124749,23.1219803,3102,Church,Catholic,Cruz del Siglo
6846135284,-89.7589009,20.8829189,3102,Church,Catholic,casa de la cristiandad
6846150192,-89.7578133,20.8843185,3102,Church,Catholic,la luz del mundo
6904240515,-101.7150253,20.4390049,3102,Church,Catholic,Templo de Corral de Piedra
6913634479,-99.4547209,19.2694277,3102,Church,Catholic,Parroquia La Asunción de Maria Tepexoyuca
6936062978,-99.0865667,19.5389798,3102,Church,Catholic,Iglesia a San Marcos
6936085334,-99.0840028,19.5387889,3102,Church,Catholic,Capilla a San José apóstol
6936111801,-99.0859769,19.5365433,3102,Church,Catholic,Capilla de Adoración a San José y a la Virgen María
6937971008,-99.0861764,19.5348812,3102,Church,Catholic,Altar a la Virgen De Guadalupe.
6938574843,-98.8810905,20.1114165,3102,Church,Catholic,CAPILLA DE LA PURISIMA
6938616830,-98.8747011,20.098418,3102,Church,Catholic,CAPILLA DE MEXIQUITO
6938616831,-98.8781252,20.1171472,3102,Church,Catholic,IGLESIA DEL FRESNO
7009954588,-103.3298659,20.7019583,3102,Church,Catholic,Parroquia Nuestra Señora de Zapopan
7022845345,-99.3477067,19.3706348,3102,Church,Catholic,Capilla De La Virgen Del Maguey
7022845347,-99.3481348,19.3720008,3102,Church,Catholic,Capilla de la virgen de los remedios
7103172390,-99.6125502,18.5873361,3102,Church,Catholic,Capilla del Huizteco
7161405309,-93.1217776,16.7509968,3102,Church,Catholic,Iglesia de San Pascual
7246228875,-105.18637,27.0573671,3102,Church,Catholic,Señor de los Guerreros
7283072564,-92.8538688,18.1102751,3102,Church,Catholic,IGLESIA LA CONCEPCION DE MEDELLIN Y MADERO
7391452004,-102.4810604,22.9353775,3102,Church,Catholic,Iglesia de San Antonio de Padua
7391455576,-102.4849275,22.9386035,3102,Church,Catholic,Templo San Antonio de Padua
7395751015,-99.3032746,16.9896949,3102,Church,Catholic,Capilla de la crucita
7404178404,-104.6268209,24.4728803,3102,Church,Catholic,Templo de Santa Teresa de Jesus
7464939800,-98.6771516,21.1139932,3102,Church,Catholic,Santa María de Guadalupe
7477746521,-97.9260528,18.9030418,3102,Church,Catholic,Sr. San Buenaventura
7504315368,-106.4102632,23.2745965,3102,Church,Catholic,Iglesia Católica El Pescador
7511355147,-99.0656863,19.5589832,3102,Church,Catholic,CAPILLA DE LA SAGRADA FAMILIA
7512679371,-91.5339104,17.7996847,3102,Church,Catholic,Iglesia de San Marcos Evangelista
7512679380,-91.5363184,17.8064266,3102,Church,Catholic,Iglesia de Nuestra Señora del Carmen
7555099929,-97.3233124,19.1072578,3102,Church,Catholic,Iglesia Puerto Nacional
7573159868,-102.5698134,22.778006,3102,Church,Catholic,Altar a los Santos Católicos
7573190497,-102.5703029,22.779606,3102,Church,Catholic,Capilla del Santo Cristo
7606672538,-103.3840427,20.7250084,3102,Church,Catholic,Parroquia Nuestra Señora del Tepeyac.
7606689956,-103.3650098,20.7167497,3102,Church,Catholic,Parroquia San Francisco de Asís.
7606725686,-103.3789076,20.7212322,3102,Church,Catholic,Parroquia El Calvario.
7616694520,-100.3303646,25.6633085,3102,Church,Catholic,Centro Pastoral Comunidad Apostólica de María Siempre Virgen
7616716454,-100.1631663,25.6106781,3102,Church,Catholic,Parroquia María Siempre Virgen en Juárez N.L.
7616744400,-100.2303682,25.9621618,3102,Church,Catholic,Casa de Retiro Maranatha CAMSVI
7616752831,-100.1636134,25.6107882,3102,Church,Catholic,"Centro  Misionero María Siempre Virgen, Juárez N.L."
7616958241,-115.5808694,32.582015,3102,Church,Catholic,Iglesia de San Isidro Labrador
7671362892,-107.944969,30.364337,3102,Church,Catholic,San Juan de los Lagos
7672553237,-99.5922074,19.2791418,3102,Church,Catholic,Fuente Virgen de Guadalupe
7714523009,-97.9384988,19.1114258,3102,Church,Catholic,Iglesia De Santa Isabel Tepetzala
7747219985,-99.8951304,20.6667129,3102,Church,Catholic,Iglesia Santa Elena
7747219986,-99.898003,20.6664318,3102,Church,Catholic,Parroquia La Divina Providencia
7747220085,-99.8980594,20.6666502,3102,Church,Catholic,Capilla de adoración eucaristica
7747220086,-99.8937209,20.6638852,3102,Church,Catholic,Capilla a Jesús crucificado
7747220285,-99.9039817,20.6626774,3102,Church,Catholic,Iglesia San Isidro Labrador
7747220386,-99.8974049,20.6644919,3102,Church,Catholic,Iglesia a la Virgen del Carmen
7770652136,-103.414377,20.6540815,3102,Church,Catholic,"Parroquía, San Isidro Labrador"
7827687423,-100.8186779,20.9629201,3102,Church,Catholic,Iglesia Comunitaria de Banda
7833875111,-99.3050915,19.3707773,3102,Church,Catholic,Altar chiquito a la virgen de Guadalupe
7841016163,-105.6226791,28.3901104,3102,Church,Catholic,La Inmaculada Concepcion
7844732810,-99.2459615,19.6773328,3102,Church,Catholic,Iglesia San Pablo Los Gallo
7844732811,-99.2447159,19.6772905,3102,Church,Catholic,Nicho a la Lupita
7844732812,-99.2442449,19.6786865,3102,Church,Catholic,Nicho a la Guadalupana
7864317340,-100.94809,22.1106072,3102,Church,Catholic,Iglesia Santa Teresita del Niño Jesus
7868567492,-107.0722636,29.8127429,3102,Church,Catholic,San Lorenzo
7875855522,-103.3121653,25.5327632,3102,Church,Catholic,Iglesia San Miguel Arcangel
7875855523,-103.3121599,25.5330246,3102,Church,Catholic,Capilla San Miguel Arcangel
7884724406,-100.971478,22.1636523,3102,Church,Catholic,Capilla de la Santa Virgen del Patrocinio
7884898503,-100.968513,22.1815588,3102,Church,Catholic,Parroquia Inmaculado Corazón de María
7900160261,-105.4069899,27.5494669,3102,Church,Catholic,Perpetuo Socorro
7907010920,-105.4927894,27.8551985,3102,Church,Catholic,Nuestra Señora de Gaudalupe
7949205095,-99.2727711,19.4096308,3102,Church,Catholic,Parroquia de Nuestra Señora del Tepeyac
7972243278,-92.2701697,17.105751,3102,Church,Catholic,Iglesia Santo Domingo de Guzmán
8004942668,-88.1477996,21.1500678,3102,Church,Catholic,San Antonio
8185084021,-96.7076109,17.1133597,3102,Church,Catholic,Capilla de la Cruz
8204242133,-95.2290867,16.335119,3102,Church,Catholic,Iglesia San Jeronimo Doctor
8204254337,-95.2291629,16.3355587,3102,Church,Catholic,iglesia San Jacinto
8258278165,-98.4418648,19.2724449,3102,Church,Catholic,Iglesia de Nuestra Señora de la Asunción
8292060037,-100.1908271,25.7165781,3102,Church,Catholic,Parroquia Señor San José
8323049595,-100.130372,19.7990169,3102,Church,Catholic,Parroquia de Santa María de Guadalupe El Oro Méx
8419205464,-98.9983851,19.3892188,3102,Church,Catholic,PArroquia de San Vicente Paul
8429654725,-102.1664933,22.3122868,3102,Church,Catholic,"Capilla del Sr. San Jose,Mesillas"
8432958637,-95.8865754,17.649659,3102,Church,Catholic,Templo Ntra Sra de Lourdes
8458680394,-106.3556815,28.3332337,3102,Church,Catholic,San Pedro de Jesus Maldonado Lucero
8459314317,-100.0961991,25.798958,3102,Church,Catholic,Capilla Nuestra Señora de San Juan de los Lagos
8462410218,-98.8330744,20.1019832,3102,Church,Catholic,Iglesia de Santiago
8462686139,-99.0010017,19.4037369,3102,Church,Catholic,Parroquia de la Inmaculada Concepción
8483893264,-99.1121395,19.4480099,3102,Church,Catholic,Santuario de Maria Inmaculada de la Salud
8487355739,-99.2738127,19.4460545,3102,Church,Catholic,Iglesia de San Juan de los Lagos
8504586459,-98.9943494,21.9975126,3102,Church,Catholic,Capilla De La Virgen del Carmen
8534724991,-98.5139183,19.260781,3102,Church,Catholic,Capilla del Calvario
8534741020,-98.5519734,19.2630252,3102,Church,Catholic,Capilla de Contla
8605658598,-104.302559,19.0708499,3102,Church,Catholic,Iglesia La Resurreccion
8627496558,-97.925159,19.3170088,3102,Church,Catholic,Templo del Dulce Nombre
8703933324,-98.7814562,20.1213302,3102,Church,Catholic,Capilla Santa Teresita del niño Jesús
